ENV,chr_snp,Slope,Inv_Logit_Coeff,SE
EXT,CE10_chr2_18541368,0.42570725237753226,0.604848135418757,0.07664619608088531
EXT,CE10_chr2_18541798,0.09294279602947633,0.5232189869095429,0.08268137982558953
EXT,CE10_chr2_18542068,0.018859719021821684,0.5047147900063714,0.07975456597718811
EXT,CE10_chr2_18605040,0.13973925152726335,0.5348780758256931,0.0915060046232278
EXT,CE10_chr2_18605773,0.4559161772009651,0.612044933870296,0.08325487005423735
EXT,CE10_chr2_18606148,0.02840922513768046,0.5071018286431128,0.08076976403603989
EXT,CE10_chr2_18606200,0.4546813349611424,0.6117516850668065,0.0771454920863824
EXT,CE10_chr2_18607250,6.286579748443845e-4,0.500157164488535,0.0800468990317668
EXT,CE10_chr2_18607332,0.016170704405455847,0.50404258800982,0.08327380111775504
EXT,CE10_chr2_18608119,0.09156051609687861,0.522874151130375,0.08084431298562228
EXT,CE10_chr2_18610313,0.09669655994936135,0.524155321446157,0.08040865963154038
EXT,CE10_chr2_18610646,0.05085686912505994,0.5127114776298254,0.08036400199987033
EXT,CE10_chr2_18628569,0.24871791895951198,0.5618609119308587,0.08632699964344256
EXT,CE10_chr2_18631100,0.0515965637512954,0.5128962800192448,0.08097733761650866
EXT,CE10_chr2_18632042,0.09239072585952493,0.5230812652379835,0.08218498651868154
EXT,CE10_chr2_18632869,0.09900399551082807,0.5247308016642639,0.08420490925673021
EXT,CE10_chr2_18687403,0.4153561287281054,0.6023714799791372,0.07707563076545317
EXT,CE10_chr2_18734446,0.37270047996832734,0.5921113480785039,0.07662661797444917
EXT,CE10_chr2_18738517,0.06439518192969243,0.5160932346624708,0.08359219430312186
EXT,CE10_chr2_18769194,0.013852774242714565,0.5034631381796908,0.0840342182939163
EXT,CE10_chr2_18963389,0.0921679646719103,0.523025693330446,0.0826561669201989
EXT,CE10_chr2_18963507,0.06474072849168698,0.5161795313283534,0.08205088804526096
EXT,CE10_chr2_18963606,0.35419095532894784,0.587633504388755,0.10051684283377471
EXT,CE10_chr2_18965007,0.027623731664825575,0.5069054938068772,0.08039753558128436
EXT,CE10_chr3_9051058,0.7361439803308177,0.6761520760711076,0.09774923996388032
EXT,CE10_chr3_9069413,0.7402117221166404,0.6770421523009919,0.09588327328628354
EXT,CE10_chr3_9074033,0.6939374236172209,0.6668422530998193,0.10058694265338829
EXT,CE10_chr3_9074298,0.6841975935975908,0.664674911961063,0.09470372152283388
EXT,CE10_chr3_9074698,0.694508812014853,0.6669691827351184,0.09337850345412173
EXT,CE10_chr3_9076446,0.7446198840070749,0.6780052704773176,0.09626733497850314
EXT,CE10_chr3_9077851,0.719874395304002,0.6725793574577408,0.09489368994786133
EXT,CE10_chr3_9078179,0.6795973495363212,0.6636488240686457,0.0914799317703126
EXT,CE10_chr3_9084105,0.6798151317685508,0.6636974354816337,0.09356171706727785
EXT,CE10_chr3_9084917,0.7046452210136633,0.669216871611811,0.11582920220521095
EXT,CE10_chr3_9085092,0.7196543657297412,0.6725309015048199,0.0932727209624335
EXT,CE10_chr3_13096437,0.46015698695209145,0.6130514171471824,0.25416528260120397
EXT,CE10_chr4_9192054,0.3711793914371694,0.5917439302141363,0.08662615762727738
EXT,CE10_chr4_9192728,0.448590481790113,0.6103040561508437,0.08773361538149471
EXT,CE10_chr4_9193464,0.42872315783429843,0.6055687291310524,0.08651946552508129
EXT,CE10_chr4_9194258,0.42958009487565524,0.6057733945089372,0.08905233362229151
EXT,CE10_chr4_9195003,0.37133922496990157,0.5917825427203822,0.08741039556624501
EXT,CE10_chr4_9195102,0.3797175544923687,0.59380497870629,0.0856690708345475
EXT,CE10_chr6_8042005,0.5853190195441741,0.6422903921231916,0.12662491985813726
EXT,CE10_chr6_10805566,0.45172595928870496,0.6110495177853881,0.1257912878976062
EXT,CE10_chr6_52682981,0.42651005495362593,0.6050399945889501,0.0788695737054029
EXT,CE10_chr6_52686214,0.4226416383730133,0.604115197605782,0.07891635998602213
EXT,CE10_chr6_52686491,0.448519225161639,0.6102871088388441,0.08031127591518329
EXT,CE10_chr6_52686524,0.38718296787168066,0.595604372626603,0.09526070493992021
EXT,CE10_chr6_52686709,0.4388844204421856,0.6079931783894339,0.07953572215159016
EXT,CE10_chr6_52687031,0.5044036087555157,0.6234936361726837,0.08146437798877754
EXT,CE10_chr6_52687062,0.4557399381509646,0.6120030857984212,0.08017287260215081
EXT,CE10_chr6_52687204,0.41418932995603436,0.6020919748894944,0.08234010626969085
EXT,CE10_chr6_52688209,0.41781459667705767,0.6029601839593944,0.07941453656070585
EXT,CE10_chr6_56409031,0.3403628212759117,0.584278653868138,0.12749534644359456
EXT,CE10_chr6_56504004,0.23225414513722598,0.5578039313406394,0.08158547343110208
EXT,CE10_chr6_56505268,0.07227722907418353,0.5180614452071438,0.749437601328034
EXT,CE10_chr6_56505735,0.2357049533563021,0.55865493263501,0.09067521522008458
EXT,CE10_chr6_56508033,0.24189980489324367,0.5601817730716055,0.08549310958858321
EXT,CE10_chr6_56508360,0.29027305884994625,0.5720629809443855,0.08017350102687158
EXT,CE10_chr7_560265,0.8184682824647624,0.6939111022897646,0.14430823343892948
EXT,CE10_chr7_4500398,0.30189739632546786,0.5749062854689442,0.1962350375708859
EXT,CE10_chr7_10591619,0.3458303045858977,0.5856060747830465,0.08266295872287023
EXT,CE10_chr7_21673362,0.5060018478762311,0.6238687476059089,0.7294020514754447
EXT,CE10_chr7_23731913,0.4603893638425206,0.6131065400000231,0.2046830698428134
EXT,CE10_chr7_30566053,0.5778944499136173,0.6405827755194102,0.08332337561826403
EXT,CE10_chr8_4027355,0.47207146009545203,0.6158739258828494,0.08188044075556324
EXT,CE10_chr8_4030884,0.5388146551070727,0.6315366332465241,0.0829686007002655
EXT,CE10_chr8_4036149,0.5557779139968536,0.6354750693657532,0.07977426905012823
EXT,CE10_chr8_5424868,0.5974669692373256,0.6450765751237841,0.10144895345697162
EXT,CE10_chr8_6814984,0.5792518002144813,0.6408952274091245,0.08125091276123173
EXT,CE10_chr8_6815151,0.4975648648568131,0.6218868949830118,0.078971337992493
EXT,CE10_chr8_6816036,0.24653457011193355,0.5613233575074478,0.32448860435532667
EXT,CE10_chr8_10427481,0.37971186072662255,0.5938036053656944,0.08366497238026083
EXT,CE10_chr8_47308615,0.08804321058589047,0.5219965954017407,0.07373714823454061
EXT,CE10_chr8_47310455,0.4301983407080716,0.6059210293667457,0.08750794507377718
CMD,CE10_chr1_1722642,0.005106739699216368,0.5012766821502781,0.07437349294110017
CMD,CE10_chr1_2508598,0.3616613795910793,0.5894425476314559,0.07932754828392759
CMD,CE10_chr1_38807365,0.28210647896914626,0.5700625794867661,0.11712822947360697
CMD,CE10_chr1_38809381,0.17842494214052024,0.5444882727254213,0.09137334006430986
CMD,CE10_chr1_38824853,0.13957105681704995,0.534836231508297,0.09575281756447651
CMD,CE10_chr1_40315346,0.6493301797589073,0.6568595043425081,0.15359885861723388
CMD,CE10_chr2_10113152,0.5647128947019759,0.637542310343297,0.08567292430840961
CMD,CE10_chr2_39783336,0.3846951066113178,0.5950050046004284,0.07647242407293219
CMD,CE10_chr2_43752441,1.5563600910388464,0.8258304291424778,0.18993891596701395
CMD,CE10_chr2_45376462,0.2032767643328535,0.5506449176455073,0.0764922834176595
CMD,CE10_chr2_45380537,0.39854485308683374,0.5983379952779972,0.08852249653667582
CMD,CE10_chr3_13096437,1.0296203067848997,0.7368422777624619,0.34255161793832095
CMD,CE10_chr3_14480566,1.1313394293422203,0.7560860013217847,0.15103674300050823
CMD,CE10_chr3_34946478,0.9403486939001129,0.7191700865779239,0.13162459840213178
CMD,CE10_chr3_42841832,0.9958024921171069,0.7302324985127568,0.12117749527606687
CMD,CE10_chr3_48346120,0.15485954198876475,0.538637700579002,0.1528802744825599
CMD,CE10_chr4_12951359,0.5066255810486264,0.6240150993578546,0.7757160808290461
CMD,CE10_chr5_5813077,0.28310049488233274,0.5703061870887943,0.10024413928011389
CMD,CE10_chr5_5845675,0.8178677318213013,0.6937835313910473,0.21662014512916988
CMD,CE10_chr5_41935919,0.7026580723543431,0.6687768373357532,0.11000073828382312
CMD,CE10_chr5_42944506,0.15210739088107744,0.537953699108367,0.07613729199260837
CMD,CE10_chr5_42944930,0.14647615208690545,0.5365537055992177,0.07454514774091757
CMD,CE10_chr5_51314141,0.21930515493417432,0.5546076023812687,0.12568643371534957
CMD,CE10_chr6_52682981,0.5715345714361114,0.639117194044171,0.08565764013188754
CMD,CE10_chr6_52686214,0.446368152774331,0.6097753835633246,0.08240474764314203
CMD,CE10_chr6_52686524,0.3434184446478432,0.5850206642871554,0.09365186267130617
CMD,CE10_chr6_52686709,0.4286095598287095,0.6055415953264042,0.08220203593455831
CMD,CE10_chr6_52687031,0.5384026802116336,0.6314407622714209,0.08600114139886816
CMD,CE10_chr6_52687204,0.43233293642058546,0.6064306142911369,0.08654024928052166
CMD,CE10_chr6_53301571,1.174388057780653,0.7639372617235017,0.12301545729051325
CMD,CE10_chr6_53332972,0.29062681374534494,0.5721495803846096,0.07501904506541066
CMD,CE10_chr6_54174875,0.9801262079723628,0.7271332580437089,0.15179609505848324
CMD,CE10_chr6_55633735,1.4657634162031763,0.8124125919462708,0.1831990684341332
CMD,CE10_chr6_55651116,0.610911951497479,0.6481488024692165,0.1001519165545652
CMD,CE10_chr6_55652101,0.25478292179126666,0.563353388720934,0.07415373590501027
CMD,CE10_chr6_55652433,1.3435099266402466,0.7930665550382626,0.15252572583081422
CMD,CE10_chr6_55652476,1.3383233465892288,0.7922140811819351,0.1539499764521995
CMD,CE10_chr6_55652579,1.2500149104753988,0.7773024422386872,0.14756563436602047
CMD,CE10_chr6_55654760,1.259886212380673,0.779006519252899,0.1459086876492175
CMD,CE10_chr6_55655479,1.2058964035960653,0.7695720596999482,0.1455113046870372
CMD,CE10_chr6_55655983,1.3559175686706468,0.7950953944907727,0.1581376962140898
CMD,CE10_chr6_55656562,1.5095460162595118,0.8189939167361806,0.16412973381569032
CMD,CE10_chr6_56396749,0.855689836420097,0.701759351754135,0.1176838828495417
CMD,CE10_chr6_56480746,0.45692647939884334,0.6122847988451388,0.09230158684625354
CMD,CE10_chr6_56503965,0.35350892532327055,0.5874682247540339,0.08113961534035691
CMD,CE10_chr6_56504967,0.36131508718450034,0.5893587422635527,0.07737125441096841
CMD,CE10_chr6_56505268,0.4482591273490045,0.6102252462452556,0.6488591889241484
CMD,CE10_chr6_56505735,0.3770152534594415,0.5931530171370549,0.08777770227258934
CMD,CE10_chr6_56505767,0.34623680829306575,0.5857047182539837,0.07806702668912577
CMD,CE10_chr6_56507770,0.3529178365702939,0.5873249674003564,0.07745935552008486
CMD,CE10_chr6_56508033,0.28704829653822284,0.5712733539793082,0.08166562585554503
CMD,CE10_chr6_56508405,0.35277629111173225,0.5872906599878345,0.07973420046342275
CMD,CE10_chr6_56508510,0.3273992711908051,0.5811264452341494,0.07716210979160143
CMD,CE10_chr6_56804701,0.06277220167782156,0.5156878994407539,0.07713062806566995
CMD,CE10_chr6_58348706,1.126809669653705,0.7552496544825509,0.20139124582404863
CMD,CE10_chr6_60334605,0.8219204499600115,0.694643846197237,0.08976271787003806
CMD,CE10_chr6_60718601,1.2118350944789065,0.7706234868013245,0.11429389238476771
CMD,CE10_chr7_2406420,0.48278067225394067,0.6184042746895725,0.08480066964212643
CMD,CE10_chr7_2409423,0.28843592110224825,0.5716131774755032,0.08420530843174252
CMD,CE10_chr7_2409718,0.05800046733253754,0.5144960532685433,0.07283296615428424
CMD,CE10_chr7_2412352,0.37961638326026864,0.5937805759102066,0.07570657875701488
CMD,CE10_chr7_2412785,0.4331072722180298,0.6066154117316495,0.07701335035916068
CMD,CE10_chr7_2684373,0.941970232726923,0.7194974633936738,0.10826354435133195
CMD,CE10_chr7_10591619,0.6004678242408648,0.6457633297447084,0.09339007208898788
CMD,CE10_chr7_39209611,0.6348843903861929,0.6535961563973562,0.10013553642744578
CMD,CE10_chr7_41247693,0.691117109982664,0.6662153873385513,0.09828319355926264
CMD,CE10_chr7_41251977,0.5692251681108724,0.638584367517984,0.08645811273873946
CMD,CE10_chr7_41253054,0.5022051029710173,0.6229773984793834,0.0850491768531391
CMD,CE10_chr7_41253902,0.4664654566010139,0.614546836922609,0.08418002914310475
CMD,CE10_chr8_1673324,0.5541975804205641,0.635108912298669,0.09305088155641539
CMD,CE10_chr8_1695953,0.6185664946849689,0.6498924500043636,0.12099869929544763
CMD,CE10_chr8_4027355,0.9096917414563201,0.7129370793781029,0.10344942444882937
CMD,CE10_chr8_11198066,0.1506095169287943,0.5375813671852718,0.07829783135376038
CMD,CE10_chr8_11203297,0.13209343733210166,0.5329754251448027,0.07986033018724532
CMD,CE10_chr8_11203347,0.16716203179224098,0.5416934659201615,0.080226004841876
CMD,CE10_chr8_15704151,0.0442211295547681,0.5110534811828802,0.08039968197314129
CMD,CE10_chr8_47308615,0.4925863101854574,0.6207155113901425,0.07953294953689354
CMD,CE10_chr8_47310455,0.5070366819659043,0.6241115470414272,0.09539188101423357
CMD,CE10_chr8_47312061,0.006860071496283601,0.5017150111482911,0.08353405151565368
Tave_wt,CE10_chr1_7256094,0.09535799478982938,0.5238214504363189,0.13434791683369235
Tave_wt,CE10_chr1_9110324,0.7071457029939469,0.669770158034694,0.109084062169132
Tave_wt,CE10_chr1_10283002,0.09695253047176994,0.5242191643281005,0.10023150877548136
Tave_wt,CE10_chr1_10286597,0.1576024031653269,0.5393192484764798,0.11741730125204203
Tave_wt,CE10_chr1_10287740,0.4876462790523449,0.6195517993003178,0.10162217017118286
Tave_wt,CE10_chr1_10289190,0.23073031124846455,0.5574280314083311,0.0876095286262003
Tave_wt,CE10_chr1_31353575,0.3172792221069553,0.578661034998005,0.12793556855649588
Tave_wt,CE10_chr2_39291894,1.1985757454286297,0.7682713196348917,0.20633539321379735
Tave_wt,CE10_chr2_41091592,1.0429155559829455,0.7394121726978469,0.1051101338595352
Tave_wt,CE10_chr2_44949494,0.1986650467360291,0.5495035523217208,0.10347827243942238
Tave_wt,CE10_chr2_53369741,0.13394193805367857,0.533435512129298,0.11413788099210638
Tave_wt,CE10_chr2_53400478,0.9903661722632291,0.7291602421600409,0.09883337921416409
Tave_wt,CE10_chr3_4170715,1.3222881306529595,0.7895621399423536,0.5362558761803254
Tave_wt,CE10_chr3_4171962,0.21541252099308053,0.5536458484692947,0.11688975741927882
Tave_wt,CE10_chr3_4173824,0.5068830214518275,0.6240754981622788,0.8206830875606178
Tave_wt,CE10_chr3_4176903,0.1887286581361327,0.5470426150482643,0.08342597518965676
Tave_wt,CE10_chr3_4176960,0.22195460456134822,0.5552619690985199,0.08436696652039741
Tave_wt,CE10_chr3_45146794,0.9879011299699019,0.7286731569418328,0.10246931664658947
Tave_wt,CE10_chr4_40297522,1.1102731206743208,0.7521800260693586,0.15101113229752103
Tave_wt,CE10_chr5_4521710,0.29641802957702956,0.5735666417531602,0.07786797550508467
Tave_wt,CE10_chr5_4523045,0.3021974140745527,0.5749796048728726,0.07837731912716392
Tave_wt,CE10_chr5_4529685,0.30934765486830934,0.5767260231041471,0.07926922855041682
Tave_wt,CE10_chr5_6592466,0.2766371477640859,0.5687215838267284,0.10736694156736694
Tave_wt,CE10_chr5_6617039,0.7664739317200807,0.6827576412430271,0.10644788390120297
Tave_wt,CE10_chr5_42985612,0.0017223022245670468,0.5004305754497061,0.10224673005092047
Tave_wt,CE10_chr6_1229607,0.2486151244151249,0.5618356065051957,0.11699309391326947
Tave_wt,CE10_chr6_8042005,0.13723568893733457,0.534255176646605,0.10867096850708508
Tave_wt,CE10_chr6_52686214,0.4586891293686015,0.612703155156342,0.08474174422600499
Tave_wt,CE10_chr6_52686250,0.462018945681968,0.613493016754228,0.08569288130777548
Tave_wt,CE10_chr6_52686281,0.5657659601938717,0.6377856196784831,0.10400529604118916
Tave_wt,CE10_chr6_52686491,0.48167654127234516,0.6181436873471526,0.08652716386094594
Tave_wt,CE10_chr6_52686524,0.3703088033502573,0.5915335941011947,0.10179178982291716
Tave_wt,CE10_chr6_52686709,0.401100306585502,0.5989519918636529,0.08377489220176357
Tave_wt,CE10_chr6_52687062,0.4247585685432643,0.6046213709275907,0.08461785556723096
Tave_wt,CE10_chr6_56505268,0.3702596549942036,0.5915217187432894,0.6202488429071519
Tave_wt,CE10_chr6_56505735,0.29890743281875154,0.5741754079848104,0.08914975476961211
Tave_wt,CE10_chr6_56506818,0.2782048969507044,0.5691060756799348,0.07993753781699472
Tave_wt,CE10_chr6_56507361,0.2531080379931477,0.5629413465465872,0.07750074425169826
Tave_wt,CE10_chr6_56508033,0.2633582961236731,0.5654616554401646,0.08556887080908275
Tave_wt,CE10_chr6_56508360,0.24046955618275787,0.5598293607605027,0.07918567122882739
Tave_wt,CE10_chr6_56508405,0.2754864117658948,0.5684393120665279,0.08065621149561944
Tave_wt,CE10_chr6_56508510,0.3165912624398707,0.5784932928010124,0.07951585371352961
Tave_wt,CE10_chr6_56508903,0.27343059480275467,0.5679349163577176,0.07992403482107098
Tave_wt,CE10_chr6_56508971,0.25338317905527863,0.5630090406369461,0.0775966238322598
Tave_wt,CE10_chr6_56509115,0.8794541594170279,0.7067090967460731,1.366184800923486
Tave_wt,CE10_chr6_60677520,1.2394648955063026,0.7754708578526146,0.27935049519023736
Tave_wt,CE10_chr7_8719138,0.8351686710344657,0.697446707665384,0.13406063556110992
Tave_wt,CE10_chr7_11015414,0.7388553991266233,0.6767455128523172,0.11685792665514243
Tave_wt,CE10_chr8_47310324,0.07429157392668949,0.5185643558422123,0.07818252642271264
Tave_wt,CE10_chr8_47310986,0.39488653533426454,0.5974584776673338,0.09449682053248254
Tave_sm,CE10_chr1_10420560,0.5611995878310084,0.6367300562997258,0.13693059461987872
Tave_sm,CE10_chr1_37340153,0.026627989476517188,0.5066566040517833,0.08286346223736767
Tave_sm,CE10_chr1_40641544,0.318241559645657,0.5788956470850519,0.1271487248398202
Tave_sm,CE10_chr2_2890930,0.33974959674293126,0.5841296957084657,0.24077235757232085
Tave_sm,CE10_chr2_13563156,0.28550503008317263,0.5708953354862466,0.24936511327821395
Tave_sm,CE10_chr2_18318806,0.342433371864075,0.5847814966916722,0.0784856454487861
Tave_sm,CE10_chr2_18511041,0.06433948180776039,0.5160793240454191,0.082976219106209545
Tave_sm,CE10_chr2_18534760,0.1711046998010213,0.5426721170629158,0.09105299555493503
Tave_sm,CE10_chr2_18539723,0.033144682619315184,0.5082854121599564,0.08608474074529793
Tave_sm,CE10_chr2_18541798,0.043517126822149664,0.5108775651527327,0.08486850611647785
Tave_sm,CE10_chr2_18542068,0.02813345619511268,0.5070329001815879,0.08282380709357104
Tave_sm,CE10_chr2_18582838,0.08294504507557864,0.5207243808591077,0.08353878789813497
Tave_sm,CE10_chr2_18584866,0.023648726539037202,0.5059119061118263,0.08280996675638143
Tave_sm,CE10_chr2_18588476,0.20123242407038427,0.5501390239221964,0.09327268989249952
Tave_sm,CE10_chr2_18631100,0.013115209619193359,0.5032787554070555,0.08357868142429899
Tave_sm,CE10_chr2_18632042,0.0752802275933823,0.51881117398379,0.084374997623935
Tave_sm,CE10_chr2_18632869,0.07826604819694025,0.5195565301533952,0.0863441995735702
Tave_sm,CE10_chr2_18687403,0.3450733599150428,0.5854223739138158,0.07835857459569423
Tave_sm,CE10_chr2_18734446,0.31328701162012407,0.5776873799468248,0.07837770745708561
Tave_sm,CE10_chr2_18738517,0.018512009957103163,0.5046278703278834,0.08624896605066958
Tave_sm,CE10_chr2_18741844,0.01176939880086197,0.5029423157364695,0.08362394679315155
Tave_sm,CE10_chr2_18960949,0.4318527567709311,0.6063160027469022,0.07991980811984249
Tave_sm,CE10_chr2_18961314,0.4979000256246952,0.6219657026673003,0.08317143447664979
Tave_sm,CE10_chr2_18963389,0.050894984763248476,0.5127210003759693,0.08473144311637715
Tave_sm,CE10_chr2_18963507,0.027437481371245236,0.5068589400552441,0.08459694914803857
Tave_sm,CE10_chr2_18963606,0.2652529079846345,0.5659271316913146,0.0989855474793824
Tave_sm,CE10_chr2_18965007,0.057314201267733074,0.5143246292626225,0.0840662782672617
Tave_sm,CE10_chr2_41091592,0.6403154477218519,0.6548247645134737,0.09072264442435003
Tave_sm,CE10_chr3_13096437,0.6208035438600396,0.6504012800127654,0.28902385731081154
Tave_sm,CE10_chr3_28931309,1.105910941217437,0.751365998801412,0.2529618653899951
Tave_sm,CE10_chr3_43102264,0.5266214211207129,0.6286947679569873,0.15621414037419767
Tave_sm,CE10_chr3_45146794,0.7109032834586393,0.6706007217032172,0.09383157079069535
Tave_sm,CE10_chr3_49434709,0.797511035507705,0.6894418158981143,0.1447666791700245
Tave_sm,CE10_chr3_49436387,0.2083120618203868,0.5518905066720021,0.08456324394879433
Tave_sm,CE10_chr4_43732031,0.42053097893427344,0.6036103014759646,0.18086640114729777
Tave_sm,CE10_chr4_45367078,0.9198118174674063,0.7150037606612717,0.18182061943194927
Tave_sm,CE10_chr5_3851138,0.6050107875063425,0.6468018569592419,0.14820606376349887
Tave_sm,CE10_chr5_6592466,0.4625031538799396,0.613607825568729,0.1155135362584186
Tave_sm,CE10_chr5_41394643,0.11571445807574067,0.528896378565114,0.07794543146839299
Tave_sm,CE10_chr5_42944506,0.28827627739517175,0.5715740848262074,0.08163460685513307
Tave_sm,CE10_chr6_8042005,0.5770151519761602,0.6403803040392877,0.12375453999806947
Tave_sm,CE10_chr6_10140458,0.21519831117291216,0.5535929118756628,0.0771248109522876
Tave_sm,CE10_chr6_10145222,0.4295786251344405,0.6057730435170599,0.10723449923006055
Tave_sm,CE10_chr6_52682981,0.499765304517325,0.6224041753072258,0.08417468548605499
Tave_sm,CE10_chr6_52686214,0.4554121040589657,0.6119252369950912,0.0837372648075105
Tave_sm,CE10_chr6_52686491,0.48084221807384225,0.6179467325706354,0.0856329034851502
Tave_sm,CE10_chr6_52686524,0.49669860864417453,0.6216831788951083,0.10626527042341932
Tave_sm,CE10_chr6_52686709,0.4805451806924339,0.6178766029840886,0.08505150993984471
Tave_sm,CE10_chr6_52687031,0.5410917797844387,0.6320663569699877,0.08663683575247742
Tave_sm,CE10_chr6_52687062,0.4892396689911696,0.6199273014380171,0.08517869964381719
Tave_sm,CE10_chr6_52687204,0.4427071402088308,0.6089038986806459,0.08709537874568302
Tave_sm,CE10_chr6_52689350,0.6067067563299644,0.6471892031743495,0.10658437489324205
Tave_sm,CE10_chr6_56409031,0.4139211799167455,0.6020277304878481,0.12532124853352083
Tave_sm,CE10_chr6_56504004,0.32354917265138633,0.5801889683652851,0.08442713257895827
Tave_sm,CE10_chr6_56504967,0.35944388245479714,0.5889058070200227,0.08148198703285534
Tave_sm,CE10_chr6_56505268,0.4807231431940329,0.6179186199579494,0.7416174686488259
Tave_sm,CE10_chr6_56505735,0.30077118339048914,0.5746310281697422,0.09379076449405972
Tave_sm,CE10_chr6_56505767,0.3207855067742369,0.5795156742316836,0.0819927373372899
Tave_sm,CE10_chr6_56507770,0.3596778524855114,0.5889624489933509,0.08248917732554585
Tave_sm,CE10_chr6_56508033,0.3349833578871626,0.5829714082471186,0.08697876218388374
Tave_sm,CE10_chr6_56508360,0.3871257856447826,0.5955905996513524,0.08348587062680267
Tave_sm,CE10_chr6_56508405,0.40143020707746924,0.5990312341795387,0.0855585116903587
Tave_sm,CE10_chr6_56508510,0.3551718502458272,0.5878711747578486,0.0829879867320403
Tave_sm,CE10_chr6_56508903,0.28564987403785846,0.5709308181032544,0.0826061268456894
Tave_sm,CE10_chr6_56509130,0.3016416195770301,0.5748437752354806,0.0833471845139468
Tave_sm,CE10_chr6_60718601,0.563922866390023,0.6373597291015428,0.09348018104269044
Tave_sm,CE10_chr7_10591619,0.5796555148202899,0.6409881364481026,0.09278485839286943
Tave_sm,CE10_chr7_23731913,0.4379463013603765,0.6077695668199153,0.22190073035380967
Tave_sm,CE10_chr7_30318081,0.7526561561532524,0.6797571866461483,0.09046470179787441
Tave_sm,CE10_chr7_30318160,0.7831568276760242,0.6863600834432174,0.09058104506542188
Tave_sm,CE10_chr7_30907068,0.5294076019653832,0.6293449339359207,0.08391484961890941
Tave_sm,CE10_chr7_30912263,0.5548783578948543,0.635266664954496,0.08485466305551777
Tave_sm,CE10_chr7_33956812,0.2599513656649703,0.5646243363686589,0.19263684861030972
Tave_sm,CE10_chr7_40848773,1.0267839563586678,0.7362919238059811,0.5808171551925705
Tave_sm,CE10_chr8_1037756,0.5769767458103435,0.6403714593062388,0.11330259115319213
Tave_sm,CE10_chr8_4027355,0.5857479657752642,0.6423889379809579,0.08937766769611279
Tave_sm,CE10_chr8_4030884,0.6284008173939146,0.652126764022327,0.09033777147005913
Tave_sm,CE10_chr8_6815151,0.46055812167181454,0.6131465697591834,0.08063055649380735
Tave_sm,CE10_chr8_11198607,0.2265888964552891,0.5564060944181761,0.09513721378619397
Tave_sm,CE10_chr8_47308615,0.09674818449861497,0.5241681974455421,0.07615707558865455
Tave_sm,CE10_chr8_47309276,0.32800843412151903,0.5812747194287478,0.08682252567871115
PPT_wt,CE10_chr1_721069,-0.2522580712954022,0.4372677890643968,0.10414127345874123
PPT_wt,CE10_chr1_2597178,-0.5929018543455729,0.35596931152043326,0.08615091477812721
PPT_wt,CE10_chr1_12171428,-0.018997249520004228,0.4952508304486289,0.0786870002004375
PPT_wt,CE10_chr1_32671779,-0.5071665308535698,0.37585799137781895,0.0837120985685236
PPT_wt,CE10_chr1_36931762,-0.6996146319880443,0.3318976744181334,0.15557820451970267
PPT_wt,CE10_chr1_36936794,-0.5480519412462611,0.3663164914975212,0.08409003152812067
PPT_wt,CE10_chr1_36941008,-0.5626421543502771,0.36293633686695775,0.0857702204006657
PPT_wt,CE10_chr1_38801440,-0.30851680066829634,0.4234768122234113,0.0783282187553084
PPT_wt,CE10_chr1_38804192,-0.8274679608469487,0.30418072256903794,0.09580783724416952
PPT_wt,CE10_chr1_38806913,-0.6456385464298418,0.3439730528672471,0.1242368540850476
PPT_wt,CE10_chr1_38809381,-0.2279147495087263,0.4432666852349994,0.1013865488091246
PPT_wt,CE10_chr1_38814297,-0.7807265750565983,0.3141633136320631,0.09275867611239881
PPT_wt,CE10_chr1_38819336,-0.8108498014629938,0.30770943772714493,0.09904655353160799
PPT_wt,CE10_chr1_38825189,-0.32899580225342523,0.41848497998065887,0.08026687089878223
PPT_wt,CE10_chr2_9465532,-0.15304852855216913,0.4618123805397563,0.08665063088200622
PPT_wt,CE10_chr2_9466318,-0.18640813295033576,0.45353244342562987,0.084356191642912845
PPT_wt,CE10_chr2_9466627,-0.5237349236411495,0.3719792991832162,0.08990954475077388
PPT_wt,CE10_chr2_9467112,-0.3807100257265219,0.40595565891475943,0.09479817720096863
PPT_wt,CE10_chr2_9473328,-0.33253456319433367,0.417624052988212,0.1040509341616304
PPT_wt,CE10_chr2_9752514,-0.25652566534604676,0.4362179675907702,0.0935591878550628
PPT_wt,CE10_chr2_15872273,-0.5995304150274112,0.3544511347622638,0.10738915822209548
PPT_wt,CE10_chr2_18599218,-0.4218837304791633,0.3960660779612631,0.08568255053229001
PPT_wt,CE10_chr2_18601651,-0.5883481656365697,0.357013951501381,0.09644283634625773
PPT_wt,CE10_chr2_18602600,-0.49924708431383186,0.37771762308647033,0.0913411252620445
PPT_wt,CE10_chr2_18603888,-0.062481269434142506,0.4843847623499007,0.08661570554892119
PPT_wt,CE10_chr2_18628569,-0.43888820219439817,0.3920059202776668,0.08985541680627689
PPT_wt,CE10_chr2_18632846,-0.10533424754062089,0.4736907593689269,0.08707617167128133
PPT_wt,CE10_chr2_18632934,-0.6688490973993951,0.3387545950248884,0.09675516239882082
PPT_wt,CE10_chr2_18633093,-0.1990472589723924,0.45040183306048376,0.08279224902114636
