Site,Year,CE10_chr1_1722642,CE10_chr1_2508598,CE10_chr1_4675850,CE10_chr1_38807365,CE10_chr1_38809381,CE10_chr1_38824853,CE10_chr1_40315346,CE10_chr2_10113152,CE10_chr2_39783336,CE10_chr2_43752441,CE10_chr2_45376462,CE10_chr2_45380537,CE10_chr3_13096437,CE10_chr3_14480566,CE10_chr3_34946478,CE10_chr3_42841832,CE10_chr3_48346120,CE10_chr4_12951359,CE10_chr5_5813077,CE10_chr5_5845675,CE10_chr5_24762110,CE10_chr5_41935919,CE10_chr5_42944506,CE10_chr5_42944930,CE10_chr5_51314141,CE10_chr6_37849255,CE10_chr6_52682981,CE10_chr6_52686214,CE10_chr6_52686524,CE10_chr6_52686709,CE10_chr6_52687031,CE10_chr6_52687204,CE10_chr6_53301571,CE10_chr6_53332972,CE10_chr6_54174875,CE10_chr6_55633735,CE10_chr6_55651116,CE10_chr6_55652101,CE10_chr6_55652433,CE10_chr6_55652476,CE10_chr6_55652579,CE10_chr6_55654760,CE10_chr6_55655479,CE10_chr6_55655983,CE10_chr6_55656562,CE10_chr6_56396749,CE10_chr6_56480746,CE10_chr6_56503965,CE10_chr6_56504967,CE10_chr6_56505268,CE10_chr6_56505735,CE10_chr6_56505767,CE10_chr6_56507770,CE10_chr6_56508033,CE10_chr6_56508405,CE10_chr6_56508510,CE10_chr6_56804701,CE10_chr6_58348706,CE10_chr6_60334605,CE10_chr6_60718601,CE10_chr7_2406420,CE10_chr7_2409423,CE10_chr7_2409718,CE10_chr7_2412352,CE10_chr7_2412785,CE10_chr7_2684373,CE10_chr7_10591619,CE10_chr7_39209611,CE10_chr7_41247693,CE10_chr7_41251977,CE10_chr7_41253054,CE10_chr7_41253902,CE10_chr8_1673324,CE10_chr8_1695953,CE10_chr8_4027355,CE10_chr8_11198066,CE10_chr8_11203297,CE10_chr8_11203347,CE10_chr8_15704151,CE10_chr8_46543424,CE10_chr8_47308615,CE10_chr8_47310455,CE10_chr8_47312061
4,2010,0.6,0.6,1,1,0,0,0.625,0.5,0.6,0.8,0.8,0,1,0,1,0.5,0.2,1,0.8333333333333334,0.9,1,0.5,0,0.125,0.5,1,0.4,0.3,1,0.3,0.3,0.3,0.8,0.4,0,0.9,0.8,0.1,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.8,0.9,0.2,0.2,0,0.125,0.3,0.3,0,0.3,0.3,0.2,0.5,0.625,0.1,0.9,0.875,0.1,0.9,0.9,0.5,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.4,0.375,0.3,0.3,0.3,0.7,0,0.6,0.4,0.7
4,2011,0,0,1,1,0,0,1,0,1,1,0.75,0.25,NA,0,1,0,0,NA,0,0.5,1,0,0,0,0.25,1,1,0.5,NA,0.5,0.75,0.75,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0.75,0,0,0,0,0,0,0,0,0,0.75,NA,0.75,0.25,1,1,0,1,1,1,1,0.75,1,1,1,1,1,1,0.75,0,0,0,0,0,1,0,1
4,2012,0.6666666666666666,0.6666666666666666,1,1,0,0,1,0.5555555555555556,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.14285714285714285,0.9444444444444444,0.1111111111111111,0.9444444444444444,0.1875,0.125,1,0.6,1,1,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.7222222222222222,1,0.8888888888888888,0.7777777777777778,1,0.7777777777777778,0.7777777777777778,0.8333333333333334,1,0.375,0,1,0.8888888888888888,0.16666666666666666,0.8888888888888888,0.875,0.8125,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9375,0.9444444444444444,0.5625,0.1111111111111111,0.16666666666666666,0,0.16666666666666666,0.0625,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.625,1,0.2857142857142857,0.3888888888888889,0.7222222222222222,0.6875,0.2777777777777778,0.6666666666666666,0.6666666666666666,0.5,0.9444444444444444,0.6666666666666666,0.9375,0.8888888888888888,0.8125,0.8888888888888888,0.5,0.9285714285714286,0.8333333333333334,0.05555555555555555,0,0,0.3888888888888889,0,0.5,0.6111111111111112,0.4444444444444444
4,2013,0.5,1,1,1,0,0,1,0.125,0.75,1,1,0,1,0,0.75,0.3333333333333333,0,1,0.375,1,1,0.375,0,0,0.75,1,0.75,0.75,0.8333333333333334,0.875,0.875,0.8333333333333334,1,0.375,0,1,0.875,0.125,1,1,1,1,1,1,1,0.625,0.5,0.125,0.125,0,0.125,0.125,0.25,0.25,0,0.125,0.75,1,0.375,0.25,0.875,0.6666666666666666,0,1,1,0.625,1,0.625,1,1,1,1,0.875,1,0.25,0,0,0,0.25,0,0.6666666666666666,0.375,0.625
4,2014,0,1,1,1,0,0,1,0.5,0.5,1,1,0,1,0,1,1,0,NA,0,0,1,0,0,0,0.5,1,0.5,0,NA,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0.5,1,0.5,0.5,NA,0,0,NA,NA,0.5,0.5,1,1,0.5,0,1,1,0,1,1,1,1,0.5,NA,0.5,0.5,0.5,1,1,1,0,0,0,0.5,0,0.5,0.5,0.5
5,2010,0.7857142857142857,0.42857142857142855,1,1,0,0,0.6428571428571429,0.35714285714285715,0.42857142857142855,1,0.7142857142857143,0.2857142857142857,0.75,0,1,0.7142857142857143,0.14285714285714285,NA,0,0.8571428571428571,1,0.8571428571428571,1,1,0.8571428571428571,1,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.21428571428571427,0.25,1,0.8571428571428571,0,1,1,0.07142857142857142,1,1,1,1,1,1,1,0.9285714285714286,0.16666666666666666,0.21428571428571427,0.21428571428571427,0,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,0.14285714285714285,0.21428571428571427,0.7857142857142857,0.5,0.42857142857142855,0.4166666666666667,0.4166666666666667,0.7857142857142857,0.9166666666666666,0.5833333333333334,0.9285714285714286,0.9166666666666666,0.9285714285714286,0.8571428571428571,0.9285714285714286,1,0.7142857142857143,0,0.07142857142857142,0.07142857142857142,0.5714285714285714,0,0.5,0.75,0.42857142857142855
5,2012,0.9,0.8,1,0.7222222222222222,0.3,0.14285714285714285,1,0.75,0.15,0.9,0.8,0.05555555555555555,1,0,1,0.2,0,1,0.75,0.95,1,0.5,0.9,0.9,0.8,1,0.8,0.6666666666666666,1,0.75,0.6666666666666666,0.7777777777777778,1,0.6666666666666666,0.15,0.95,0.95,0,0.95,0.95,0.95,1,0.95,0.9,0.95,0.9,0.4,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0,0.6,1,0,0.05,0,0.05,0.95,0,0.25,0.4,0.55,0.9,0.6875,0.6,0.6111111111111112,0.625,0.5555555555555556,0.5,0.2222222222222222,0.15,0.15,0.05555555555555555,0.6111111111111112,0,0.1,0.9,0.1
5,2014,1,0.8333333333333334,1,0.8333333333333334,0.125,0,0.8333333333333334,0.3,0.4166666666666667,1,0.75,0.25,1,0,1,0.5,0,0.6666666666666666,0.5,0.9,1,0.6,1,1,0.7,1,0.75,0.8333333333333334,1,0.75,0.8333333333333334,0.8,1,0.25,0,1,0.8,0.25,1,1,1,1,1,1,1,0.9166666666666666,0.25,0,0,0,0,0,0,0,0,0,0.3,1,0,0,0.5833333333333334,0.5,0.5,0.4166666666666667,0.25,0.25,1,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.25,0,0,0,0.6666666666666666,0,0.25,0.8,0.25
5,2015,0.6666666666666666,0.8,1,0.9166666666666666,0.08333333333333333,0,0.75,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.6666666666666666,0.4,1,0,1,0.4166666666666667,0.08333333333333333,1,0.5,1,1,0.6666666666666666,1,1,0.7,1,0.75,0.5833333333333334,1,0.6666666666666666,0.6666666666666666,0.6,0.9166666666666666,0.25,0.25,0.9166666666666666,1,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.25,0.08333333333333333,0.16666666666666666,0,0,0,0,0,0,0.08333333333333333,0.7,1,0,0.08333333333333333,0.4,0.3333333333333333,0.4,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.9166666666666666,0.8,0.9166666666666666,0.75,0.75,0.6666666666666666,0.75,0.6,0.3333333333333333,0,0,0,0.75,0,0,1,0
5,2016,0.75,1,1,1,0,0,0.8333333333333334,0.4166666666666667,0.5,0.9166666666666666,0.9166666666666666,0.16666666666666666,1,0,1,0.75,0,1,0,0.9166666666666666,1,0.75,0.8,0.8333333333333334,1,1,0.25,0.3333333333333333,0.5,0.5,0.4166666666666667,0.5,0.9166666666666666,0.3333333333333333,0,0.9166666666666666,0.9166666666666666,0.25,1,0.9166666666666666,0.8333333333333334,1,0.9166666666666666,1,1,1,0.5,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0.1,0.8333333333333334,1,0.08333333333333333,0.3333333333333333,0.5,0.25,0.6666666666666666,0.5,0.5,0.9,0.9166666666666666,0.75,1,1,0.8333333333333334,0.75,1,0.5833333333333334,0.25,0.08333333333333333,0,0,0.4166666666666667,0,0.08333333333333333,0.8,0.08333333333333333
6,2010,0.3125,0.5,1,0.95,0.05,0,0.85,0.6666666666666666,0.15,1,0.6666666666666666,0.35,0.8333333333333334,0,0.7,0.75,0.15,1,0.4375,1,1,0.8333333333333334,0.55,0.5555555555555556,1,1,0.5,0.5,0.875,0.55,0.5,0.5,0.25,0.3,0.1,1,0.7222222222222222,0.3,0.7777777777777778,0.8,0.8,0.8,0.85,0.75,0.8125,0.65,0.6666666666666666,0.6,0.7,0,0.6428571428571429,0.65,0.65,0.6111111111111112,0.6,0.6111111111111112,0.75,0.9,0,0.1,0.6,0.5714285714285714,0.35,0.4444444444444444,0.4,0.7,0.95,0.8,0.21428571428571427,0.2,0.16666666666666666,0.25,0.7,0.5,0.6,0.65,0.5555555555555556,0.55,0.5,0,0.4,0.55,0.5
6,2013,0,0.25,1,1,0,0,0.75,0.5,0,1,0.25,0.5,NA,0,0.75,1,0,NA,0,1,1,0.75,0.75,0.75,1,1,0.25,0.25,0.5,0.5,0.25,0.25,0,0.25,0,0.25,0.75,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0,0.5,0.5,0,0.25,0,0,0,0.5,0,0.25,0.25,0,1,0,0,0.5,1,1,1,0.75,1,0.75,1,1,0.5,0,0.25,0.25,0.25,NA,0.25,0.75,0
6,2014,0.21428571428571427,0.9375,1,0.9375,0.125,0,0.9375,0.3125,0.0625,0.9375,0.625,0.5,1,0,0.75,0.6666666666666666,0.0625,1,0,1,1,0.5,0.7857142857142857,0.75,1,1,0.7142857142857143,0.7142857142857143,0.875,0.75,0.7142857142857143,0.6428571428571429,0.625,0.5,0,0.9375,0.875,0.1875,0.9375,0.9375,0.9375,0.9285714285714286,0.875,0.9375,0.9166666666666666,0.75,0.625,0.5833333333333334,0.5714285714285714,0,0.6,0.7142857142857143,0.6875,0.5714285714285714,0.6428571428571429,0.6875,0.9375,0.625,0.1875,0.07142857142857142,0.6875,0.5714285714285714,0.3125,0.25,0.4375,0.9375,0.9375,0.875,0,0.125,0.07142857142857142,0.16666666666666666,0.4375,0.5,0.6875,0.375,0.5,0.42857142857142855,0.625,0,0.0625,0.9285714285714286,0.0625
6,2015,0,1,1,1,0,0,1,0.25,0,1,1,0.5,NA,0,0.5,1,0,NA,0,1,1,1,0.75,0.75,1,1,0,0,NA,0,0,0,0.75,0.75,0,0.75,1,0.25,0.75,0.75,0.75,0.75,1,1,0.75,0.75,0.75,1,1,NA,1,1,1,1,1,1,0.5,1,0,0,0.25,0.5,0.5,0.25,0.25,0.75,1,0.25,0.5,0.25,0.5,0.25,1,0,1,0,0,0,0,NA,0,1,0
6,2016,0,1,1,1,0,0,0.5,1,0,1,1,0.5,1,0,0,1,0,NA,NA,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,1,0.5,0.5,0,0,0.5,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7,2010,0.9375,0.125,1,0.875,0.125,0,0.8571428571428571,0.375,0.375,1,0.6875,0.3125,1,0.0625,0.6875,0.5625,0,1,0.16666666666666666,1,1,0.625,0,0,1,1,0.125,0.125,0.25,0.14285714285714285,0.125,0.14285714285714285,0.1875,0.5,0,0.625,0.0625,0.875,0.14285714285714285,0.125,0.14285714285714285,0.125,0.125,0.125,0.125,0,0,0.21428571428571427,0.125,0,0,0.125,0.1875,0.07142857142857142,0.1875,0.1875,0.5625,1,0.125,0.125,0.9375,0.9285714285714286,0.0625,0.9375,0.9375,1,0.6875,0.75,0.75,0.75,0.75,0.6875,0.375,0.21428571428571427,0.5,0.375,0.375,0.4375,0.125,NA,0.9285714285714286,0.25,0.7857142857142857
7,2012,1,0,1,0.75,0.3125,0.25,0.625,0.125,0.4375,1,0.625,0.3125,NA,0,0.9375,0.9375,0,NA,0.375,1,1,0.6875,0.75,0.75,1,1,0,0,0,0,0,0,0.125,0.1875,0,0.125,0.1875,0.875,0.1875,0.1875,0.1875,0.125,0.1875,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0.3125,NA,0,0,1,1,0,0.9285714285714286,0.9375,1,1,0.5625,0.375,0.4375,0.375,0.5,0.6875,0.125,0.125,0.6875,0.6875,0.6875,0,NA,0.875,0.125,0.8125
7,2013,0.8333333333333334,0,1,1,0,0,0.7,0,0.2222222222222222,1,0.25,0.75,NA,0,0.9,0.8888888888888888,0,1,0.45,1,1,0.8333333333333334,1,1,1,1,0,0,0,0,0,0,0.3,0.1,0,0.15,0.15,0.85,0.15,0.15,0.15,0.1,0.25,0.15,0.1,0,0,0,0,0,0,0,0,0,0,0,0.25,NA,0,0,1,1,0,1,1,1,0.6,0.7,0.6111111111111112,0.5,0.45,0.625,0.85,0.16666666666666666,0,0.7777777777777778,0.75,0.7,0,NA,0.85,0.2,0.8
7,2014,1,0.1111111111111111,1,0.8333333333333334,0.1875,0.07142857142857142,0.8333333333333334,0.1111111111111111,0,1,0.7222222222222222,0.3333333333333333,NA,0,0.6666666666666666,0.5625,0,1,0.16666666666666666,1,1,0.75,0,0,1,1,0,0,0,0,0,0,0.3888888888888889,0.3888888888888889,0,0.35714285714285715,0.0625,0.9444444444444444,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.1875,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.6111111111111112,NA,0,0,0.9375,1,0,1,1,1,0.6666666666666666,0.8888888888888888,0.6111111111111112,0.6428571428571429,0.4444444444444444,0.5555555555555556,0.5,0.05555555555555555,0.6111111111111112,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.1111111111111111,NA,0.875,0.25,0.8888888888888888
7,2016,0.9375,0.1111111111111111,1,0.9444444444444444,0.05555555555555555,0,0.7777777777777778,0.25,0.125,1,0.3333333333333333,0.5555555555555556,NA,0,0.7777777777777778,0.7777777777777778,0,1,0.05555555555555555,1,1,0.5555555555555556,0.8571428571428571,0.8571428571428571,1,1,0,0,0,0,0,0,0,0.3888888888888889,0,0.3333333333333333,0.125,0.6666666666666666,0.2222222222222222,0.2777777777777778,0.2857142857142857,0.16666666666666666,0.2222222222222222,0.1875,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0.5,NA,0,0,0.8888888888888888,0.875,0.0625,0.8333333333333334,0.7777777777777778,1,0.3125,1,0.6875,0.7222222222222222,0.6111111111111112,0.8333333333333334,0.5625,0,0.1875,0.2777777777777778,0.2222222222222222,0.16666666666666666,0,NA,0.7222222222222222,0.125,0.8333333333333334
8,2011,1,0.875,1,1,0,0,1,0.625,0.875,0.375,0.375,0,0.75,0,0.5,0.875,0.25,1,1,1,1,0.875,0,0,1,1,0.625,0.5,0.5,0.5,0.625,0.5,0.875,0.5,0,1,1,0,1,1,1,1,1,1,1,0.875,1,0.25,0.25,0,0.25,0.125,0.25,0.25,0.25,0.25,1,0.75,0,0,0,0,1,0,0,0.75,0.5,0.875,0.875,1,0.875,0.875,1,0.875,1,0.75,0.875,0.875,0,NA,0.125,0.875,0.125
8,2014,1,0,1,1,0,0,1,1,1,0,0,NA,1,0,0,0.5,0,1,1,1,NA,1,1,1,1,1,0,0,NA,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,1,NA,0,0,0,1,0,1,0.5,0.5,0.5,0,NA,1,0,1
8,2015,1,0.2,1,0.5,0.5,0.4,1,0.9,0.4,0.7,0.7,0,1,0,0.2,0.6,0.2,1,0.7,0.7,1,0.9,0.5,0.4,1,1,0.7,0.7,0.875,0.7,0.7,0.7,0.8,0.4,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.8,0.3333333333333333,0,0,0,0,1,0,0.1,0.9,0.1,0.8,0.8,0.7,0.7,0.7,1,0.7,1,0.6,0.6,0.6,0.2,NA,0.8,0.1,0.7
8,2016,1,0.6111111111111112,1,0.875,0.2777777777777778,0.25,0.9444444444444444,0.8125,0.2222222222222222,0.6875,0.6111111111111112,0,1,0,0.875,0.8888888888888888,0.1111111111111111,1,0.8333333333333334,0.9444444444444444,1,0.7777777777777778,0.25,0.25,1,1,0.6111111111111112,0.6111111111111112,0.75,0.6111111111111112,0.6111111111111112,0.6666666666666666,0.75,0.4444444444444444,0,0.9444444444444444,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6875,0.8888888888888888,0.0625,0,0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0625,0.1111111111111111,0.8888888888888888,0.75,0,0,0.16666666666666666,0.2222222222222222,0.9444444444444444,0.16666666666666666,0.3888888888888889,0.7777777777777778,0.0625,0.8333333333333334,0.625,0.6875,0.625,0.6666666666666666,1,0.4444444444444444,1,0.6875,0.7222222222222222,0.7222222222222222,0.2222222222222222,0,0.4375,0.3888888888888889,0.375
9,2010,0.4375,0.5625,1,0.6111111111111112,0.2777777777777778,0.2777777777777778,0.7777777777777778,0.9444444444444444,0.5,0.75,0.05555555555555555,0.875,0.8,0,0.6111111111111112,0.3888888888888889,0.2777777777777778,1,0.5,0.9444444444444444,1,0.8888888888888888,0.7222222222222222,0.7222222222222222,1,1,0.4375,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.35714285714285715,0.35714285714285715,0.6111111111111112,0.21428571428571427,0,0.7777777777777778,0.8888888888888888,0.05555555555555555,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9375,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.1111111111111111,0.1111111111111111,0,0,0.0625,0,0,0.05555555555555555,0.05555555555555555,0.6111111111111112,0.75,0.5,0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.16666666666666666,0.8333333333333334,0.75,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.1875,0.2222222222222222,0.7142857142857143,0.3888888888888889,0.8125,0.3888888888888889,0.4444444444444444,0.2,0.21428571428571427,0,0.625,0.3888888888888889,0.4444444444444444
9,2012,0.5,0.16666666666666666,1,0.75,0.375,0.375,0.875,1,0.875,0.75,0,1,1,0,0.25,0.125,0,1,0,0.875,1,1,0.75,0.75,1,1,0.375,0.375,0.3333333333333333,0.375,0.3333333333333333,0.5,0.5,0.125,0,0.5,0.3333333333333333,0.625,0.5,0.5,0.625,0.625,0.625,0.375,0.625,0.75,0.5,0.25,0.25,0,0.125,0.25,0.3333333333333333,0,0.16666666666666666,0.25,0.375,0.5,0.25,0.125,0.25,0,0.75,0.25,0.375,0.75,0.5,0.625,0.625,0.5,0.375,0.3333333333333333,0.25,0,1,0.5,0.375,0.16666666666666666,0,0,0.375,0.75,0.25
9,2013,1,0.6666666666666666,1,1,0.5,0.3333333333333333,0.5,1,0.8333333333333334,0.5,0,1,NA,0,1,0.3333333333333333,0,0.6666666666666666,0,1,1,1,0,0,1,1,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0,0.6666666666666666,0.5,0.8333333333333334,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,1,0.3333333333333333,0.5,1,1,0,1,1,0,0.5,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.25,0.5,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.16666666666666666,1,0.16666666666666666
9,2014,0.4,0.2,1,0.1,0.875,0.9,0.8,0.7,0.5,1,0.2,0.7,1,0,0.8,0.5,0.4,1,0.5,1,1,1,0.3,0.3,1,1,0.1,0.2,0.25,0.2,0.2,0,0.4,0.3,0,0.5,0.7,0.3,0.8,0.7,0.7,0.7,0.8,0.75,0.7,1,1,0,0,0,0,0,0,0,0,0,0.5,NA,0.2,0,0,0,1,0,0,1,0,1,0.375,0.3,0.375,0.4,0.6,0.5,0.875,0.4,0.4,0.25,0.3,0,0.4,0.7,0.3
9,2015,0.7857142857142857,0.5,1,0.42857142857142855,0.5714285714285714,0.5714285714285714,1,0.8333333333333334,0.42857142857142855,1,0.5,0.5,1,0,0.9285714285714286,0.6428571428571429,0.35714285714285715,1,0.25,1,1,0.7142857142857143,0.4166666666666667,0.42857142857142855,1,1,0.42857142857142855,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5833333333333334,0.5,0.5,0,0.42857142857142855,0.7857142857142857,0.35714285714285715,0.7857142857142857,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.6666666666666666,0.8571428571428571,1,0.07142857142857142,0,0,0.07142857142857142,0.07142857142857142,0,0,0,0,0.42857142857142855,NA,0.2857142857142857,0,0.07142857142857142,0,1,0.07142857142857142,0.35714285714285715,0.9285714285714286,0.14285714285714285,0.7142857142857143,0.25,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.5,0.21428571428571427,0.7142857142857143,0.35714285714285715,0.2857142857142857,0,0,NA,0.21428571428571427,0.7142857142857143,0.14285714285714285
9,2016,0.7777777777777778,0.5,1,0.65,0.4444444444444444,0.3888888888888889,1,0.8,0.5,1,0.35,0.5625,1,0,0.6111111111111112,0.5555555555555556,0.4,1,0.6,0.85,1,0.7,0.5,0.5,1,1,0.25,0.3,0.3,0.3,0.3,0.2777777777777778,0.6,0.2,0,0.2777777777777778,0.5555555555555556,0.35,0.65,0.65,0.55,0.55,0.55,0.7,0.5555555555555556,1,0.65,0.3333333333333333,0.3,0,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.1875,0.3333333333333333,0.2777777777777778,0.8,0.6666666666666666,0.35,0,0.1,0.05555555555555555,0.95,0.15,0.15,0.8,0.35,0.65,0.4444444444444444,0.35,0.3333333333333333,0.4,0.85,0.2,0.85,0.55,0.55,0,0.2222222222222222,0,0.15,0.8,0.15
