Site,snp_ID,Slope,SE,ENV.x,Type,ENV.y,Slope_base,Inv_Logit_Coeff,SE_base,percentile
2,CE10_chr2_18742006,-0.08810527933128738,0.1297491698540938,PPT_wt,obs,PPT_wt,-7.321179703568873e-4,0.4998169705155861,3.2719487938329226e-4,0.8805970149253731
2,CE10_chr2_18769326,-0.2000417072341429,0.13866304599888538,PPT_wt,obs,PPT_wt,-9.499589208682806e-4,0.4997625102876426,3.3432611479225564e-4,0.835820895522388
2,CE10_chr2_18969356,-0.04245368330363322,19190.13978121958,PPT_wt,obs,PPT_wt,-0.00307903590496146,0.4992302416318983,3.9849394759643034e-4,0.208955223880597
2,CE10_chr2_18974047,47.41977738963125,65765.33889308872,PPT_wt,obs,PPT_wt,-0.00175714369059489,0.4995607141903779,4.373189751102511e-4,0.6417910447761194
2,CE10_chr2_31567664,-0.01727081091368707,18794.98676483681,PPT_wt,obs,PPT_wt,-0.00516688512594928,0.49870828159222985,9.110027371937872e-4,0.03731343283582089
2,CE10_chr2_47098514,0.06431043149323763,0.1917674965696067,PPT_wt,obs,PPT_wt,-0.00556259622764525,0.4986093545289214,4.8507017977494e-4,0.029850746268656716
2,CE10_chr3_8204970,-0.04245368330363322,19190.13978121958,PPT_wt,obs,PPT_wt,-0.00458018165303456,0.4988549565884735,4.674618184406644e-4,0.05970149253731343
2,CE10_chr3_10780712,-23.556086474227914,36599.77989116247,PPT_wt,obs,PPT_wt,-0.00359844904042506,0.49910038871063667,4.211647142436646e-4,0.13432835820895522
2,CE10_chr3_16033624,-23.157298855570268,38708.49713126104,PPT_wt,obs,PPT_wt,-0.00562139108050523,0.4985946559306156,6.721154543523542e-4,0.022388059701492536
2,CE10_chr3_19111957,-47.21482737976676,57708.595030445824,PPT_wt,obs,PPT_wt,-0.00415085508928631,0.49896228771762513,5.003175207848803e-4,0.09701492537313433
2,CE10_chr3_29841144,-0.031222697845521615,18688.50342750341,PPT_wt,obs,PPT_wt,-0.00601348567626035,0.4984966331113294,0.00101201180546628,0.014925373134328358
2,CE10_chr6_49504946,0.4313076783665263,0.17904429037839886,PPT_wt,obs,PPT_wt,-0.00132898531329921,0.4996677537205764,5.754501267997044e-4,0.7686567164179104
2,CE10_chr7_31217967,0.6960407984871478,0.6741312191459938,PPT_wt,obs,PPT_wt,-0.00277660394352241,0.4993058494600839,4.191925264107018e-4,0.29850746268656714
2,CE10_chr7_40352832,-23.365322622144095,35936.69453435344,PPT_wt,obs,PPT_wt,-0.00440771467640718,0.4988980731149126,0.00115492848225679,0.06716417910447761
2,CE10_chr7_41246261,0.12311007387952888,0.2016298342657229,PPT_wt,obs,PPT_wt,-0.00335806650590018,0.4991604841624325,3.843059235083256e-4,0.1865671641791045
2,CE10_chr7_41265875,0.23435231344122634,0.28073945016869023,PPT_wt,obs,PPT_wt,-0.0025481100619049,0.49936297282920133,3.6325715190168743e-4,0.3582089552238806
2,CE10_chr7_41266603,0.18493419936899744,0.22054035169039274,PPT_wt,obs,PPT_wt,-0.00232910197690347,0.4994177247689973,3.523907203594192e-4,0.47761194029850745
2,CE10_chr7_41267876,0.2912600347060049,0.21131394727800665,PPT_wt,obs,PPT_wt,-0.00240369412382456,0.4993990767583757,3.543785513285821e-4,0.43283582089552236
2,CE10_chr7_45545835,0.10807673544935287,0.18151072326625498,PPT_wt,obs,PPT_wt,-0.00224085029548772,0.4994397876605493,4.244937389612165e-4,0.5223880597014925
2,CE10_chr8_887918,22.296685075175986,36478.55827224997,PPT_wt,obs,PPT_wt,-5.77211971756021e-4,0.4998556970110674,4.229751225774559e-4,0.9402985074626866
2,CE10_chr1_4222049,-23.556086474227914,36599.77989116247,PPT_sm,obs,PPT_sm,-0.04491266918833582,0.4887737197284063,0.00523340788652397,0.09722222222222222
2,CE10_chr1_4223388,-0.6992255909685472,0.24533086767597323,PPT_sm,obs,PPT_sm,-0.01199478816632076,0.4970013389110164,0.00477102241007891,0.7638888888888888
2,CE10_chr1_4354290,-0.15443670965868433,0.13322671432357944,PPT_sm,obs,PPT_sm,-0.018572102040645862,0.49535710794241616,0.00397966360078019,0.6111111111111112
2,CE10_chr1_4355200,-0.3579738769930273,0.1401713450773741,PPT_sm,obs,PPT_sm,-0.02382741621322258,0.4940434277622487,0.00440285729738417,0.5
2,CE10_chr1_4356697,-0.3727509824697645,0.15154172101520136,PPT_sm,obs,PPT_sm,-0.02555420102358483,0.4936117973741643,0.0041073800237805104,0.4305555555555556
2,CE10_chr1_4357203,-0.23844428872019804,0.13368524723312833,PPT_sm,obs,PPT_sm,-0.02263186388582383,0.49434227551761795,0.00387964419666947,0.5416666666666666
2,CE10_chr1_10353688,-0.17717422901382707,0.22736685137790952,PPT_sm,obs,PPT_sm,-0.00690263755249739,0.4982743474636319,0.0043446359176808,0.9166666666666666
2,CE10_chr1_10358842,-0.01727081091368707,18794.98676483681,PPT_sm,obs,PPT_sm,-0.0145109729277027,0.49637232042405505,0.00355137905126607,0.6944444444444444
2,CE10_chr1_31404700,0.16079760279505073,0.13420814498847738,PPT_sm,obs,PPT_sm,-0.0242721595003821,0.4939322580166227,0.00652065969703104,0.4861111111111111
2,CE10_chr1_37726015,0.5747722589283233,0.6661488533408266,PPT_sm,obs,PPT_sm,-0.00269917444064626,0.4993252067995246,0.00711195578319875,0.9583333333333334
2,CE10_chr1_38806089,0.23351294087503174,0.2605448130018109,PPT_sm,obs,PPT_sm,-0.02319487559283236,0.49420154106479225,0.00482623679649657,0.5277777777777778
2,CE10_chr1_38807405,22.358849275601287,37629.95172503858,PPT_sm,obs,PPT_sm,-0.04032115245484388,0.48992107737140567,0.0047907058373915,0.18055555555555555
2,CE10_chr1_38807907,0.6978615561298236,0.9165703745659362,PPT_sm,obs,PPT_sm,-0.00736416105012531,0.4981589680575244,0.00861105355986422,0.9027777777777778
2,CE10_chr1_40056447,0.04463671204222572,0.2398422715790092,PPT_sm,obs,PPT_sm,-0.04339019274446134,0.4891541533914208,0.00513781920605264,0.125
2,CE10_chr2_45378861,-0.08358084836836395,0.3477865060732788,PPT_sm,obs,PPT_sm,-0.0164940774456542,0.49587657412124087,0.00421230114646146,0.6666666666666666
2,CE10_chr2_45379725,-0.24017018558004846,0.13316390571620598,PPT_sm,obs,PPT_sm,-0.02707516123674367,0.4932316231570801,0.00453564961378168,0.4166666666666667
2,CE10_chr2_45380178,0.17762368227439557,0.5564360037746705,PPT_sm,obs,PPT_sm,-0.01689727550084442,0.4957757816318139,0.00417400470036308,0.6527777777777778
2,CE10_chr2_46039257,24.33436859482892,31183.399411452414,PPT_sm,obs,PPT_sm,-0.00885628399837242,0.4977859434717874,0.00358340847400219,0.8472222222222222
2,CE10_chr5_2802731,0.008848339901392402,20388.98819813378,PPT_sm,obs,PPT_sm,-0.01374713050571697,0.49656327149717655,0.00382018601169184,0.7083333333333334
2,CE10_chr5_5505967,-1.9145000886985386,1.1831363192798607,PPT_sm,obs,PPT_sm,-0.03094934754062888,0.49226328066417846,0.00441519177891842,0.3472222222222222
2,CE10_chr5_50013782,-0.05444758902900583,0.17717267917647045,PPT_sm,obs,PPT_sm,-0.01278296974269729,0.49680430108012336,0.00389225868009312,0.7222222222222222
2,CE10_chr6_33868373,-23.172574377678988,39005.36572207872,PPT_sm,obs,PPT_sm,-0.01085315330093043,0.4972867383078515,0.00376879364004674,0.7916666666666666
2,CE10_chr6_45245062,-0.5872821088222585,0.32462949908635436,PPT_sm,obs,PPT_sm,-0.03152047114751338,0.492120534582725,0.00453885452282366,0.3333333333333333
2,CE10_chr6_53094157,-0.07327065732480124,20005.807344071487,PPT_sm,obs,PPT_sm,-0.04977140917542634,0.4875597156824024,0.02449134712340028,0.041666666666666664
2,CE10_chr6_53095936,0.2765367331750623,0.5493672626449263,PPT_sm,obs,PPT_sm,-0.00242798463216704,0.4993930041401505,0.00413729604718744,0.9722222222222222
2,CE10_chr6_53140155,-23.692558554629205,34557.55597796826,PPT_sm,obs,PPT_sm,-0.0391039100614415,0.49022526801097654,0.00521620144723917,0.20833333333333334
2,CE10_chr6_53141349,22.427959913344697,38953.21822642293,PPT_sm,obs,PPT_sm,-0.00237544746804818,0.49940613841223896,0.00406075027352486,0.9861111111111112
2,CE10_chr6_53299313,0.3246913136282242,0.22210639189505915,PPT_sm,obs,PPT_sm,-0.03670714987338057,0.4908242428044785,0.00496228544656762,0.25
2,CE10_chr6_54471187,-0.2379223711998826,0.18238166401955644,PPT_sm,obs,PPT_sm,-0.03088594225240027,0.4922791281987649,0.00462338512195824,0.3611111111111111
2,CE10_chr6_54476989,-0.22556264993605904,0.3281584109697389,PPT_sm,obs,PPT_sm,-0.0383541403582278,0.49041264016417974,0.00475908712146341,0.2361111111111111
2,CE10_chr6_54532357,-0.3445491846465681,0.16196789955935229,PPT_sm,obs,PPT_sm,-0.03513317728901485,0.491217609030642,0.00758617001786002,0.2638888888888889
2,CE10_chr6_55647280,-0.01727081091368707,18794.98676483681,PPT_sm,obs,PPT_sm,-0.04815258238283415,0.4879641799068666,0.0054335822050777,0.05555555555555555
2,CE10_chr7_2451096,0.008322981491762603,0.12908777564283272,PPT_sm,obs,PPT_sm,-0.02064305642133199,0.4948394191523768,0.00401896662767927,0.5694444444444444
2,CE10_chr7_2537066,22.366911909047264,37782.00754460786,PPT_sm,obs,PPT_sm,-0.03189449532176226,0.4920270520374115,0.00431103796261894,0.3055555555555556
2,CE10_chr7_2543087,-0.01727081091368707,18794.98676483681,PPT_sm,obs,PPT_sm,-0.0308507910913306,0.4922879138959898,0.00435139146235356,0.375
2,CE10_chr7_2652671,-0.1279159467677696,0.13040771286437028,PPT_sm,obs,PPT_sm,-0.01602419388749103,0.4959940372469474,0.00361214106351943,0.6805555555555556
2,CE10_chr7_2653732,-0.15915557502773198,0.12808746568836632,PPT_sm,obs,PPT_sm,-0.01737372674579011,0.4956566775643495,0.00364177956006309,0.625
2,CE10_chr7_2654049,-0.1478669759049581,0.12849613963537998,PPT_sm,obs,PPT_sm,-0.02223209519052898,0.4944422051195953,0.00389816771909373,0.5555555555555556
2,CE10_chr7_13694519,-0.021766891802191532,0.12416417253454108,PPT_sm,obs,PPT_sm,-0.05469343929971282,0.4863300476649235,0.00859221716831209,0.013888888888888888
2,CE10_chr7_41430616,-0.2595230368795875,0.16101337295504528,PPT_sm,obs,PPT_sm,-0.01092786821482104,0.4972680601332094,0.00354215942490173,0.7777777777777778
2,CE10_chr8_4009923,-0.01727081091368707,18794.98676483681,PPT_sm,obs,PPT_sm,-0.04433250514945736,0.4889186885605462,0.00518984040579675,0.1111111111111111
2,CE10_chr8_7690937,0.4038791861460892,0.3146018906955091,PPT_sm,obs,PPT_sm,-0.02428835491042966,0.4939282097607832,0.00410630530822287,0.4722222222222222
2,CE10_chr8_11199155,0.157747343220877,0.1294750839677974,PPT_sm,obs,PPT_sm,-0.00773362594321109,0.49806660315039386,0.00402954045346514,0.8888888888888888
2,CE10_chr8_18982060,-0.2309956004400976,0.13152910427253856,PPT_sm,obs,PPT_sm,-0.03004543257750338,0.492489206864074,0.00447000421510244,0.3888888888888889
3,CE10_chr1_865732,0.17320320241145423,0.14011923530778733,MAT,obs,MAT,0.23845873009123056,0.5593337926419475,0.04428389318887181,0.6231884057971014
3,CE10_chr1_9110324,0.21107505084455214,0.12705559864032787,MAT,obs,MAT,0.3033652039308176,0.5752649620726689,0.0463221769290833,0.782608695652174
3,CE10_chr1_10285837,0.26876971673509853,0.14929700452059863,MAT,obs,MAT,0.2687780487068416,0.5667928931455457,0.04666444610010543,0.6666666666666666
3,CE10_chr1_41675448,0.14197850636932746,0.1181432430280329,MAT,obs,MAT,0.28449299962818836,0.5706473967199407,0.03914481595608594,0.7536231884057971
3,CE10_chr1_41675470,0.14126386813128872,0.11832002137659192,MAT,obs,MAT,0.29442035662913896,0.5730779633689382,0.03932303457147781,0.7681159420289855
3,CE10_chr1_41676505,0.2480290738629204,0.12348775117197047,MAT,obs,MAT,0.2762858830813892,0.5686354244793903,0.03995604847863821,0.7101449275362319
3,CE10_chr1_41676527,0.23288493350770434,0.12241609583048485,MAT,obs,MAT,0.28272690155299035,0.5702146330096332,0.03966198520285238,0.7391304347826086
3,CE10_chr2_2890930,-0.007719185878935331,24472.633410915998,MAT,obs,MAT,0.42157715387355765,0.6038605872714419,0.12052865964144684,0.9420289855072463
3,CE10_chr2_13563156,0.05361853293846682,25867.329199828622,MAT,obs,MAT,0.20871283621837083,0.5519896190739555,0.1115846982849314,0.5797101449275363
3,CE10_chr2_18320447,-0.24136855439109753,0.13993256175714883,MAT,obs,MAT,0.28067005996756833,0.5697104904063238,0.05329438939297358,0.7246376811594203
3,CE10_chr2_18320697,0.023806840038252397,0.12065251190154015,MAT,obs,MAT,0.02205868946998859,0.5055144487649472,0.03535971208310091,0.07246376811594203
3,CE10_chr2_18584866,-0.09279388586790109,0.1343267728003215,MAT,obs,MAT,0.02649342763850939,0.5066229695246905,0.03590267491386383,0.10144927536231885
3,CE10_chr2_18631100,-0.10658460360349699,0.12816656593983383,MAT,obs,MAT,0.04237339717815776,0.5105917645449661,0.03642767400503736,0.14492753623188406
3,CE10_chr2_18632042,0.06916661758414161,0.12104044023915243,MAT,obs,MAT,0.02393741676441459,0.505984068454603,0.03647088157959394,0.08695652173913043
3,CE10_chr2_18734446,0.059042576232533985,0.12238498302815233,MAT,obs,MAT,0.19804158336700592,0.5493492095812712,0.03503104923880659,0.5217391304347826
3,CE10_chr2_18738517,-0.07423203196070167,0.12588677042092244,MAT,obs,MAT,0.03328365539315194,0.5083201457731551,0.03751404475026787,0.11594202898550725
3,CE10_chr2_18964953,0.17653504098342157,0.1238390914465134,MAT,obs,MAT,0.03719417170852783,0.5092974711034184,0.03636375982336748,0.13043478260869565
3,CE10_chr2_18965007,0.1115896273521755,0.1289887862921326,MAT,obs,MAT,0.05686168867651804,0.5142115932373623,0.03645009271291231,0.15942028985507245
3,CE10_chr2_41091592,-0.0542648368023519,26139.145304732934,MAT,obs,MAT,0.3981589287107804,0.5982452426932358,0.04331502777460075,0.8985507246376812
3,CE10_chr2_44949494,-0.15109465864939722,0.15224361586593246,MAT,obs,MAT,0.00222725325658796,0.5005568130839672,0.04340804494272939,0.028985507246376812
3,CE10_chr3_4171962,0.0806216499866155,0.22613591169610933,MAT,obs,MAT,0.12282601710873228,0.5306679586435764,0.05117844874684168,0.2028985507246377
3,CE10_chr3_45146794,-0.3225305818992148,0.13353451169131958,MAT,obs,MAT,0.40863396519062634,0.6007602841404034,0.04372424035439967,0.927536231884058
3,CE10_chr3_49434709,0.1941880453938224,0.28779723731911433,MAT,obs,MAT,0.2731724456327848,0.5678715693525191,0.05937653675697716,0.6811594202898551
3,CE10_chr3_49436336,0.7321843049934839,0.9622747390224682,MAT,obs,MAT,0.1891413447687256,0.5471448714411032,0.0716694189748033,0.4927536231884058
3,CE10_chr3_49436387,-0.3250908548838189,0.17959497842756886,MAT,obs,MAT,0.18236963867546024,0.5454664665561352,0.03818716968208422,0.43478260869565216
3,CE10_chr4_45367078,0.06589630043448101,26320.40391009113,MAT,obs,MAT,0.5294719181388703,0.6293599368376969,0.08499418550200988,0.9855072463768116
3,CE10_chr5_6592466,1.0416694189631222,0.5066356209981947,MAT,obs,MAT,0.18354957348379008,0.545758995370107,0.04896285394773317,0.463768115942029
3,CE10_chr5_42944506,-0.08591400585389923,0.12088305656683933,MAT,obs,MAT,0.10241056180379005,0.5255802873505837,0.03595016165920076,0.17391304347826086
3,CE10_chr5_42944930,-0.07640124017693393,0.12271771918918792,MAT,obs,MAT,0.1077514193501362,0.5269118218608767,0.03547299959114888,0.18840579710144928
3,CE10_chr6_257233,0.011821814549373902,0.2124804883095832,MAT,obs,MAT,0.38469972174566336,0.5950061167275511,0.05657050156124336,0.8840579710144928
3,CE10_chr6_1416066,-0.06720527817883262,0.35797650045935253,MAT,obs,MAT,0.2614019865518795,0.5649808998666206,0.1464786961448758,0.6521739130434783
3,CE10_chr6_8042005,0.023291320714183463,0.14483021637884,MAT,obs,MAT,0.1428048202844774,0.5356406566781603,0.04865439506465126,0.2608695652173913
3,CE10_chr6_52686214,0.02315814404140396,0.15164742024828717,MAT,obs,MAT,0.20693971068239356,0.5515510899967824,0.03666215690927802,0.5652173913043478
3,CE10_chr6_52686250,-0.046902499232385916,0.16003216209182522,MAT,obs,MAT,0.2044204304916815,0.5509278843665726,0.03699644914924148,0.5507246376811594
3,CE10_chr6_52686281,-0.7591008836186607,0.7102176047850671,MAT,obs,MAT,0.24309578730067563,0.5604764157671681,0.04363657431344835,0.6376811594202898
3,CE10_chr6_52686491,-0.14102961635779265,0.15409543207391907,MAT,obs,MAT,0.2186702361102113,0.5544507605643572,0.03742130246285486,0.6086956521739131
3,CE10_chr6_52686524,-0.33618674697755196,0.3264427703789874,MAT,obs,MAT,0.18487135300634092,0.5460866527300567,0.04435201535405068,0.4782608695652174
3,CE10_chr6_52686709,-0.10775643032524908,0.15551172125508347,MAT,obs,MAT,0.197421224210977,0.5491956258835924,0.03670705458425395,0.5072463768115942
3,CE10_chr6_52687031,0.22444144380594905,0.17220466823182365,MAT,obs,MAT,0.21636876210048567,0.5538821446621869,0.03711795685336604,0.5942028985507246
3,CE10_chr6_52687062,0.16368227918670877,0.17324991526970165,MAT,obs,MAT,0.20388276247759524,0.5507948582460206,0.03685158474704565,0.5362318840579711
3,CE10_chr6_56504967,0.1267386655843819,0.14364758273840147,MAT,obs,MAT,0.15955098400186135,0.5398033439302212,0.0352815730881136,0.34782608695652173
3,CE10_chr6_56505268,-0.04231203148090883,25283.807229669743,MAT,obs,MAT,0.18296906475435645,0.5456150798877942,0.30515093754301353,0.4492753623188406
3,CE10_chr6_56505735,0.13375987921006843,0.15523092258480348,MAT,obs,MAT,0.1505725500860413,0.5375721776722769,0.040152487198583,0.3188405797101449
3,CE10_chr6_56505767,0.08134381688061403,0.14186691111882527,MAT,obs,MAT,0.16297901368120113,0.5406548032884907,0.03556709347049476,0.37681159420289856
3,CE10_chr6_56507361,0.12817316101093687,0.1303455804170582,MAT,obs,MAT,0.13918291133375524,0.5347396648719646,0.03466346540391129,0.2318840579710145
3,CE10_chr6_56507770,0.10326997847392594,0.14050789593673382,MAT,obs,MAT,0.1697107888851848,0.5423261569976103,0.03573896651253738,0.42028985507246375
3,CE10_chr6_56508033,0.09413775886232695,0.22915059208954017,MAT,obs,MAT,0.14359731766272246,0.5358377687700758,0.03763823723262453,0.2753623188405797
3,CE10_chr6_56508360,0.10896781666500276,0.1435918287305697,MAT,obs,MAT,0.1482623792862058,0.5369978465722994,0.03554931251772146,0.30434782608695654
3,CE10_chr6_56508405,0.11998818668035609,0.14780083456833024,MAT,obs,MAT,0.16284727141734437,0.5406220852926681,0.03627622281153275,0.36231884057971014
3,CE10_chr6_56508510,0.09339985883661595,0.13709460533773743,MAT,obs,MAT,0.16372382849080813,0.5408397703418613,0.03555683384085797,0.391304347826087
3,CE10_chr6_56508903,0.04459528348199588,0.15152714528531516,MAT,obs,MAT,0.13967547128146335,0.5348622083163552,0.03576628428791121,0.2463768115942029
3,CE10_chr6_56508971,0.06067535934643915,0.13772763943506955,MAT,obs,MAT,0.13743580307763878,0.5343049700228245,0.03463177488003866,0.21739130434782608
3,CE10_chr6_56509115,0.015403056351540031,25635.801872913344,MAT,obs,MAT,0.3461407936488198,0.5856814196574627,0.5759050974335397,0.8260869565217391
3,CE10_chr6_56509130,0.06246187099001514,0.14421338229410363,MAT,obs,MAT,0.15266753247195552,0.5380929246679942,0.03600905075412248,0.3333333333333333
3,CE10_chr6_60718601,0.4956081870379253,0.21019221460577275,MAT,obs,MAT,0.35469416818813443,0.5877554377348055,0.04390079898235068,0.8405797101449275
3,CE10_chr7_11015414,-0.06280554366985161,26604.52407869081,MAT,obs,MAT,0.27476136309796323,0.5682614371649077,0.0527704678201999,0.6956521739130435
3,CE10_chr7_11303734,-0.010528042983154516,19382.74523764397,MAT,obs,MAT,0.01527302150560263,0.5038181811559611,0.18005652024861066,0.057971014492753624
3,CE10_chr7_18760873,-0.07039556540071934,26460.38600241526,MAT,obs,MAT,0.37106041882310187,0.5917151881333261,0.06780782859187508,0.855072463768116
3,CE10_chr7_23731913,0.026541279327045225,25015.18026939313,MAT,obs,MAT,0.00620748837018176,0.5015518671093855,0.0850923321859538,0.043478260869565216
3,CE10_chr7_28948567,0.08713811772371445,27016.6700822705,MAT,obs,MAT,0.4330794885538665,0.6066087816086019,0.07064289689410569,0.9565217391304348
3,CE10_chr7_30318081,-0.09121532789979475,0.11476655610308818,MAT,obs,MAT,0.3741227544100502,0.5924548043475169,0.04173733572999641,0.8695652173913043
3,CE10_chr7_30318160,0.06842372900260404,0.1331579287291097,MAT,obs,MAT,0.39836132822580334,0.5982938880185555,0.04226479918179608,0.9130434782608695
3,CE10_chr7_40848773,-0.07039556540071934,26460.38600241526,MAT,obs,MAT,0.7408917834252213,0.6771908339314487,0.3012561129498567,1
3,CE10_chr8_4027355,-0.004581825742753743,0.12208074332140814,MAT,obs,MAT,0.31397274081624704,0.5778546647263157,0.0410385772090663,0.7971014492753623
3,CE10_chr8_4030884,-0.12281364816404702,0.12510736018260712,MAT,obs,MAT,0.3307355367184162,0.5819383334858659,0.04137915796028921,0.8115942028985508
3,CE10_chr8_47308615,-0.06457421586987044,0.11806662873596618,MAT,obs,MAT,0.1455730875851819,0.5363291387267759,0.03400558744846651,0.2898550724637681
3,CE10_chr8_47310324,0.22708074420190452,0.15157298097384353,MAT,obs,MAT,0.00209482021494328,0.5005237048622226,0.03476060557226512,0.014492753623188406
3,CE10_chr8_47310455,0.15040571732617353,0.14314377402197087,MAT,obs,MAT,0.16773129315914856,0.5418347883311502,0.04052173999241233,0.4057971014492754
3,CE10_chr8_47752251,21.503822470859966,34703.98507849598,MAT,obs,MAT,0.4918298152823749,0.6205373952284489,0.07494369342038175,0.9710144927536232
3,CE10_chr1_721069,-0.26255953684205724,0.147396939518878,MAP,obs,MAP,-5.738139847319309e-4,0.49985654650775313,2.0528810375993676e-4,0.8307692307692308
3,CE10_chr1_2597178,0.06747312936118022,0.14117765093447515,MAP,obs,MAP,-0.00119548774697794,0.4997011280988509,1.6855145270633525e-4,0.3923076923076923
3,CE10_chr1_12171428,-0.07493300275108143,0.13032859637501837,MAP,obs,MAP,-1.6401496553989197e-4,0.49995899625870693,1.5290321239747932e-4,0.9615384615384616
3,CE10_chr1_32671779,0.060562599771095196,0.1518623370388841,MAP,obs,MAP,-8.458943173459779e-4,0.49978852643327326,1.6030089947708943e-4,0.676923076923077
3,CE10_chr1_36931762,-0.050813678429714626,16442.397995892974,MAP,obs,MAP,-0.00151904104983453,0.4996202398105656,3.0207890607793344e-4,0.2076923076923077
3,CE10_chr1_36935204,0.44394808476976155,0.14117068017745388,MAP,obs,MAP,-7.823604748708482e-4,0.4998044098912588,1.689512195982282e-4,0.7
3,CE10_chr1_36936794,0.37515917353804507,0.13468843099340472,MAP,obs,MAP,-9.945082035619558e-4,0.4997513729696014,1.6168786144210966e-4,0.5846153846153846
3,CE10_chr1_36941008,0.2869612116759484,0.12762895826826615,MAP,obs,MAP,-0.00104496701090959,0.49973875827104464,1.6549314195366476e-4,0.5307692307692308
3,CE10_chr1_37374277,-0.5234341584893576,0.1653892967890953,MAP,obs,MAP,-0.00146123989342567,0.4996346900916451,1.8019925816156713e-4,0.23076923076923078
3,CE10_chr1_38800054,-21.5038224932161,34703.98546692152,MAP,obs,MAP,-8.396817552677994e-4,0.49979007957351695,2.3063516579478256e-4,0.6846153846153846
3,CE10_chr1_38801440,-0.3671798674419175,0.18967982282847234,MAP,obs,MAP,-7.131096915692857e-4,0.4998217225846626,1.5396437462605075e-4,0.7461538461538462
3,CE10_chr1_38804192,-0.3295771414531788,0.17272891616977143,MAP,obs,MAP,-0.00175027030721471,0.4995624325349017,1.9282400544906833e-4,0.14615384615384616
3,CE10_chr1_38806913,-21.5038224932161,34703.98546692152,MAP,obs,MAP,-0.00132862283022469,0.49966784434130507,2.46022554561607e-4,0.2923076923076923
3,CE10_chr1_38809381,-21.512334306770665,34852.005810321076,MAP,obs,MAP,-4.978483654270554e-4,0.49987553791121386,1.9944356852512685e-4,0.8769230769230769
3,CE10_chr1_38809930,-21.5038224932161,34703.98546692152,MAP,obs,MAP,-9.496563274259968e-4,0.4997625859359861,2.178801773395241e-4,0.6230769230769231
3,CE10_chr1_38814297,-0.36023290991403,0.17751870303562636,MAP,obs,MAP,-0.00166828275264896,0.49958292940856913,1.8698818754135535e-4,0.17692307692307693
3,CE10_chr1_38819336,-0.3157575223587178,0.18523341876562005,MAP,obs,MAP,-0.00172583535601783,0.4995685412680875,1.992924694236911e-4,0.16153846153846155
3,CE10_chr1_38824853,-21.5038224932161,34703.98546692152,MAP,obs,MAP,-6.188736429036611e-4,0.49984528159421227,2.149618022965196e-4,0.8
3,CE10_chr1_38825189,-0.4925009722565527,0.22715538026092402,MAP,obs,MAP,-7.228316556095125e-4,0.49981929209396575,1.5658371253692783e-4,0.7230769230769231
3,CE10_chr1_41599144,0.1333049670475455,0.12071817805871811,MAP,obs,MAP,-3.3118032568439523e-4,0.49991720491933567,1.5033185024996312e-4,0.9076923076923077
3,CE10_chr2_9752514,0.4556209691081843,0.15236112019471068,MAP,obs,MAP,-5.127889796946921e-4,0.49987180275788545,1.820663579884264e-4,0.8692307692307693
3,CE10_chr2_18599218,-0.029323289242499554,0.12145424525293301,MAP,obs,MAP,-7.297369405393003e-4,0.49981756577296094,1.6326917661208814e-4,0.7153846153846154
3,CE10_chr2_18602600,0.046042234626520975,0.11899825467887859,MAP,obs,MAP,-8.713707901551251e-4,0.4997821573162449,1.739814485180154e-4,0.6538461538461539
3,CE10_chr2_18767948,-0.038308288795898746,0.12451842297325545,MAP,obs,MAP,-4.7188977782274786e-4,0.4998820275577334,1.533269378132454e-4,0.8846153846153846
3,CE10_chr2_18992699,0.12305243464071113,0.11765616535566749,MAP,obs,MAP,-6.483853086465533e-4,0.49983790367851727,1.9336051413191787e-4,0.7692307692307693
3,CE10_chr2_37365683,-0.07039556540071934,26460.38600241526,MAP,obs,MAP,-0.00363433681412329,0.4990914167965469,0.00169505282820118,0.023076923076923078
3,CE10_chr2_40551025,-0.07638543346671627,0.13142375752949617,MAP,obs,MAP,-0.00164094454884405,0.4995897639548425,2.2016799717274323e-4,0.18461538461538463
3,CE10_chr2_41154260,0.20333089222528083,0.24849469741738997,MAP,obs,MAP,-6.373369979355256e-4,0.4998406657559096,1.5706578229502635e-4,0.7846153846153846
3,CE10_chr2_44839490,-0.3289915701824203,0.2518686419765004,MAP,obs,MAP,-8.681168986771683e-4,0.4997829707889606,2.6138119651965155e-4,0.6615384615384615
3,CE10_chr2_51394314,0.047484686084474835,0.11877005172278793,MAP,obs,MAP,-5.81735489116193e-4,0.4998545661318224,1.6699778044403427e-4,0.823076923076923
3,CE10_chr2_51899790,0.1589644017994291,0.11772813686507076,MAP,obs,MAP,-0.00145744059511402,0.4996356399157173,1.8230065320870063e-4,0.23846153846153847
3,CE10_chr2_53118124,-0.06280554366985161,26604.52407869081,MAP,obs,MAP,-0.00486398561251495,0.49878400599423856,7.719596812367539e-4,0.015384615384615385
3,CE10_chr3_10785844,20.78630356528421,35683.528684103156,MAP,obs,MAP,-0.00201488342350465,0.49949627931453905,2.1493599156143217e-4,0.06153846153846154
3,CE10_chr3_17147449,0.045158969861536884,26891.596653796914,MAP,obs,MAP,-0.00210466645993422,0.4994738335792429,2.281649535428556e-4,0.046153846153846156
3,CE10_chr3_18134809,-0.10631917853772947,0.14216977479929935,MAP,obs,MAP,-0.0020633258595631,0.4994841687181138,2.2246546521765737e-4,0.05384615384615385
